x,y,z
615497.558554,271295.410201,-11891.563477
615522.512774,271295.615948,-11890.600098
615547.466994,271295.821695,-11889.636719
615572.452489,271296.002076,-11888.379395
615597.437984,271296.182456,-11887.12207
615622.460607,271296.333005,-11885.47168
615647.48323,271296.483554,-11883.821289
615672.525985,271296.628939,-11881.943848
615697.56874,271296.774325,-11880.066406
615722.643594,271296.896819,-11878.085938
615747.718449,271297.019313,-11876.105469
615772.822775,271297.117392,-11874.241699
615797.927102,271297.21547,-11872.37793
615823.11667,271297.201992,-11870.61377
615848.306238,271297.188513,-11868.849609
615873.61138,271297.014696,-11867.283203
615898.916523,271296.840879,-11865.716797
615924.237919,271296.673804,-11863.900391
615949.559314,271296.506729,-11862.083984
615974.874591,271296.378404,-11859.792969
616000.189868,271296.250079,-11857.501953
616025.444171,271296.253022,-11854.299805
616050.698473,271296.255966,-11851.097656
616075.980813,271296.236946,-11846.952148
616101.263153,271296.217926,-11842.806641
616126.62854,271296.084356,-11837.995117
616151.993928,271295.950786,-11833.183594
616177.381325,271295.794481,-11828.26709
616202.768722,271295.638176,-11823.350586
616228.222026,271295.383173,-11819.026855
616253.67533,271295.12817,-11814.703125
616279.217159,271294.738463,-11811.290527
616304.758988,271294.348756,-11807.87793
616330.382071,271293.832571,-11805.425293
616356.005154,271293.316387,-11802.972656
616381.721483,271292.654411,-11800.978516
616407.437813,271291.992435,-11798.984375
616433.177533,271291.28698,-11796.991699
616458.917252,271290.581525,-11794.999023
616484.648514,271289.885117,-11792.402832
616510.379777,271289.188708,-11789.806641
616536.095773,271288.510131,-11786.609375
616561.811769,271287.831554,-11783.412109
616587.472693,271287.23528,-11779.908203
616613.133617,271286.639006,-11776.404297
616638.833942,271285.96975,-11773.274414
616664.534267,271285.300494,-11770.144531
616690.301725,271284.512086,-11767.997559
616716.069182,271283.723678,-11765.850586
616741.933647,271282.764656,-11764.841309
616767.798111,271281.805635,-11763.832031
616793.721135,271280.731643,-11763.619141
616819.644159,271279.657652,-11763.40625
616845.521849,271278.629527,-11763.407715
616871.399539,271277.601403,-11763.40918
616897.210409,271276.65278,-11762.83252
616923.021278,271275.704157,-11762.255859
616948.756736,271274.842411,-11760.864258
616974.492194,271273.980664,-11759.472656
617000.156767,271273.197261,-11757.188477
617025.821341,271272.413858,-11754.904297
617051.436103,271271.666873,-11752.204102
617077.050865,271270.919887,-11749.503906
617102.574578,271270.268069,-11746.55957
617128.098292,271269.616251,-11743.615234
617153.573608,271268.991357,-11740.590332
617179.048924,271268.366464,-11737.56543
617204.456676,271267.806515,-11734.059082
617229.864428,271267.246567,-11730.552734
617255.208939,271266.742813,-11726.608887
617280.553449,271266.239059,-11722.665039
617305.821429,271265.813804,-11718.179199
617331.089408,271265.388548,-11713.693359
617356.334919,271264.967067,-11709.791992
617381.580429,271264.545585,-11705.890625
617406.858394,271264.056819,-11703.126953
617432.136359,271263.568053,-11700.363281
617457.530614,271262.894912,-11699.699219
617482.924869,271262.22177,-11699.035156
617508.372703,271261.463558,-11699.506348
617533.820536,271260.705345,-11699.977539
617559.275805,271259.939184,-11700.94043
617584.731074,271259.173022,-11701.90332
617610.057587,271258.608933,-11701.887207
617635.384101,271258.044845,-11701.871094
617660.584697,271257.68435,-11700.783203
617685.785294,271257.323855,-11699.695313
617710.889012,271257.128959,-11697.754395
617735.99273,271256.934062,-11695.813477
617761.034582,271256.861828,-11693.332031
617786.076434,271256.789595,-11690.850586
617811.085478,271256.811001,-11688.395996
617836.094523,271256.832406,-11685.941406
617861.049315,271256.991444,-11683.270996
617886.004107,271257.150481,-11680.600586
617910.891333,271257.464666,-11677.589844
617935.778558,271257.778851,-11674.579102
617960.357963,271258.584528,-11668.209473
617984.937367,271259.390205,-11661.839844
618009.031544,271260.933505,-11650.041992
618033.125721,271262.476806,-11638.244141
618056.837919,271264.601843,-11622.580078
618080.550117,271266.72688,-11606.916016
618104.418647,271268.670178,-11594.141113
618128.287177,271270.613476,-11581.366211
618154.605347,271271.983961,-11574.681152
618180.923517,271273.354447,-11567.996094
618205.771688,271273.933699,-11569.128906
618230.619858,271274.512951,-11570.261719
618255.640616,271274.888304,-11573.931152
618280.661374,271275.263656,-11577.600586
618305.356729,271276.114946,-11578.031738
618330.052085,271276.966235,-11578.462891
618354.506704,271278.165301,-11576.579102
618378.961324,271279.364368,-11574.695313
618403.302296,271280.734907,-11571.869141
618427.643269,271282.105447,-11569.042969
618452.043158,271283.413345,-11567.098633
618476.443047,271284.721243,-11565.154297
618501.011817,271285.824778,-11564.999023
618525.580586,271286.928313,-11564.84375
618550.169743,271288.029125,-11564.807129
618574.758899,271289.129937,-11564.770508
618599.372826,271290.223129,-11564.755859
618623.986753,271291.316321,-11564.741211
618646.36951,271292.508559,-11563.815918
618668.752266,271293.700797,-11562.890625
618693.150339,271294.99319,-11561.325195
618717.548412,271296.285582,-11559.759766
618741.875784,271297.702533,-11557.562012
618766.203155,271299.119484,-11555.364258
618790.52367,271300.591431,-11553.520996
618814.844185,271302.063378,-11551.677734
618839.210974,271303.532095,-11550.913086
618863.577762,271305.000812,-11550.148438
618888.067821,271306.368139,-11551.313965
618912.55788,271307.735467,-11552.479492
618937.26988,271308.863852,-11556.533691
618961.98188,271309.992238,-11560.587891
618986.94725,271310.828909,-11567.418945
619011.912621,271311.665579,-11574.25
619037.108236,271312.216685,-11583.035156
619062.303851,271312.767791,-11591.820313
619087.512332,271313.307048,-11600.834473
619112.720813,271313.846305,-11609.848633
619137.609365,271314.848453,-11617.674805
619162.497916,271315.850601,-11625.500977
619186.836213,271317.621681,-11630.990723
619211.17451,271319.392762,-11636.480469
619235.385592,271321.078432,-11639.867676
619259.596675,271322.764102,-11643.254883
619283.596628,271324.437758,-11644.373535
619307.59658,271326.111415,-11645.492188
619331.233996,271328.898541,-11645.393555
619354.871411,271331.685668,-11645.294922
619377.980001,271336.432279,-11644.116211
619401.088591,271341.178891,-11642.9375
619424.182409,271346.334177,-11641.094238
619447.276227,271351.489463,-11639.250977
619470.532688,271355.401206,-11635.706543
619493.789149,271359.312948,-11632.162109
619517.844564,271359.660127,-11627.316895
619541.899979,271360.007306,-11622.47168
619674.332766,271177.348141,-12915.125
619719.611572,271192.292052,-12920.233398
619719.611572,271192.292052,-12920.233398
619763.847438,271209.066584,-12921.798828
619763.847438,271209.066584,-12921.798828
619805.962764,271227.47569,-12920.735352
619805.962764,271227.47569,-12920.735352
619853.355329,271231.361311,-12916.810547
619875.943652,271235.963233,-12916.210938
619898.531975,271240.565155,-12915.611328
619921.385826,271244.906015,-12916.84375
619944.239677,271249.246874,-12918.076172
619967.576288,271252.778697,-12921.710938
619990.912899,271256.31052,-12925.345703
620014.295223,271259.851015,-12930.932617
620037.677546,271263.39151,-12936.519531
620061.405742,271266.346436,-12943.729004
620085.133937,271269.301362,-12950.938477
620109.049409,271271.971564,-12959.133301
620132.964881,271274.641766,-12967.328125
620157.07237,271277.018549,-12976.187012
620181.179858,271279.395332,-12985.045898
620205.456632,271281.488538,-12994.19873
620229.733406,271283.581745,-13003.351563
620254.09414,271285.482274,-13012.125977
620278.454874,271287.382802,-13020.900391
620302.817562,271289.203533,-13028.472168
620327.180249,271291.024264,-13036.043945
620351.626001,271292.661416,-13043.294922
620376.071753,271294.298567,-13050.545898
609337.610422,271260.158602,-12954.269531
609387.70211,271284.773084,-12957.060059
609412.647067,271284.806218,-12955.351074
609437.590813,271284.828669,-12953.640137
609462.525745,271284.865346,-12951.706055
609487.452028,271284.900941,-12949.653809
609512.389622,271284.925645,-12947.740234
609537.303047,271284.976069,-12945.437988
609562.242485,271284.996566,-12943.532227
609587.143851,271285.064626,-12940.973633
609612.086498,271285.078901,-12938.998535
609636.975099,271285.167804,-12936.108887
609661.913071,271285.188757,-12934.010742
609686.787234,271285.301948,-12930.858887
609711.725469,271285.320334,-12928.620117
609736.601541,271285.43397,-12925.358887
609761.544356,271285.442892,-12923.046875
609786.43094,271285.538762,-12919.837402
609811.384745,271285.526903,-12917.542969
609836.295376,271285.585159,-12914.645508
609861.266989,271285.54357,-12912.51123
609886.209659,271285.546,-12910.081055
609911.20079,271285.470053,-12908.160645
609936.178814,271285.412286,-12906.273438
609961.181844,271285.314516,-12904.532715
609986.189289,271285.209196,-12903.082031
610011.198993,271285.097624,-12901.362305
610036.223458,271284.961825,-12900.137207
610061.232611,271284.848365,-12898.269531
610086.261374,271284.704655,-12896.98584
610111.26148,271284.606321,-12894.82959
610136.285002,271284.476712,-12893.287598
610161.28102,271284.393649,-12890.847656
610186.295985,271284.288424,-12888.955078
610211.28826,271284.220096,-12886.351563
610236.297025,271284.134436,-12884.188477
610261.299062,271284.057706,-12881.638672
610286.306479,271283.983149,-12879.372559
610311.326805,271283.883768,-12877.063965
610336.343971,271283.800215,-12874.901855
610361.391453,271283.658946,-12872.981934
610386.429649,271283.546554,-12871.070801
610411.508868,271283.356882,-12869.483887
610436.576563,271283.201079,-12867.887207
610461.676814,271282.982051,-12866.530273
610486.770476,271282.787938,-12865.173828
610511.876517,271282.562237,-12863.786621
610536.984974,271282.3474,-12862.530762
610562.0834,271282.141277,-12860.873535
610587.192957,271281.932239,-12859.507324
610612.270542,271281.773564,-12857.379395
610637.368707,271281.597685,-12855.706055
610662.418592,271281.505222,-12852.995117
610687.498352,271281.3818,-12850.875977
610712.521416,271281.360631,-12847.601074
610737.577253,271281.303093,-12844.977539
610762.580311,271281.348644,-12841.236328
610787.61743,271281.351047,-12838.161621
610812.607398,271281.451842,-12834.114746
610837.630069,271281.513821,-12830.673828
610862.617703,271281.651867,-12826.422363
610887.633194,271281.751509,-12822.720703
610912.614085,271281.929835,-12818.291992
610937.617606,271282.074886,-12814.317871
610962.583049,271282.308547,-12809.541992
610987.572645,271282.50405,-12805.196777
611012.508387,271282.816366,-12799.799316
611037.465099,271283.091591,-12794.792969
611062.341733,271283.531036,-12788.396973
611087.244167,271283.923951,-12782.436523
611112.044116,271284.51893,-12774.772461
611136.867556,271285.071156,-12767.541504
611161.577643,271285.840672,-12758.506348
611186.314033,271286.563198,-12749.930664
611210.94994,271287.475346,-12739.747559
611235.607631,271288.350332,-12729.947754
611260.194793,271289.358127,-12719.100098
611284.802026,271290.333069,-12708.523438
611309.386239,271291.355133,-12697.691895
611333.976592,271292.369571,-12686.926758
611358.600315,271293.325539,-12676.777832
611383.212573,271294.306763,-12666.460449
611407.896217,271295.145459,-12657.475098
611432.557662,271296.032775,-12648.100586
611457.315826,271296.717738,-12640.50293
611482.038081,271297.476074,-12632.311035
611506.864043,271298.006778,-12626.064453
611531.646167,271298.625585,-12619.106934
611556.538251,271299.000182,-12614.08252
611581.378877,271299.473335,-12608.28125
611606.339997,271299.685706,-12604.441895
611631.238283,271300.018409,-12599.728516
611656.268668,271300.072953,-12597.120117
611681.241393,271300.236581,-12593.675293
611706.358272,271300.102745,-12592.481445
611731.41216,271300.091202,-12590.385742
611756.625754,271299.752286,-12590.738281
611781.783225,271299.520107,-12590.326172
611807.073929,271298.99192,-12592.09082
611832.31879,271298.557062,-12593.258301
611857.652588,271297.891665,-12595.984863
611882.962791,271297.274615,-12598.492188
611908.297149,271296.548785,-12601.492676
611933.619262,271295.847361,-12604.567871
611958.89917,271295.172918,-12606.92041
611984.192379,271294.474423,-12609.719727
612009.385962,271293.948198,-12610.691406
612034.602473,271293.374377,-12612.244629
612059.686074,271293.059992,-12611.331055
612084.78615,271292.694045,-12611.018066
612109.746851,271292.600809,-12608.134766
612134.70595,271292.481207,-12605.639648
612159.54997,271292.58963,-12600.953125
612184.372692,271292.704197,-12596.413086
612209.123379,271292.959796,-12590.37207
612233.842014,271293.250751,-12584.187988
612258.530212,271293.590777,-12577.278809
612283.186023,271293.973507,-12570.092285
612307.851987,271294.330672,-12562.824707
612332.479283,271294.742162,-12555.239258
612357.154662,271295.061586,-12548.039063
612381.79957,271295.420786,-12540.629883
612406.502976,271295.661977,-12533.854492
612431.190491,271295.929423,-12527.001953
612455.938679,271296.058521,-12520.876953
612480.676449,271296.207229,-12514.816895
